Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
toucher,0.654,16887.677,3.983,10264,12.649
toucher,0.578,16892.906,3.933,10271,12.647
toucher,0.599,16898.098,3.889,10285,12.646
toucher,0.605,16903.260,3.866,10304,12.647
toucher,0.612,16908.413,3.852,10246,12.647
toucher,0.604,16913.481,3.808,10290,12.647
toucher,0.586,16918.574,3.787,10312,12.647
toucher,0.577,16923.754,3.883,10261,12.647
toucher,0.615,16928.920,3.842,10247,12.648
toucher,0.593,16934.077,3.831,10293,12.647
toucher,0.584,16939.210,3.858,10288,12.646
toucher,0.579,16944.257,3.782,10259,12.646
toucher,0.596,16949.510,3.913,10298,12.647
toucher,0.585,16954.656,3.841,10270,12.646
toucher,0.579,16959.897,3.914,10278,12.645
toucher,0.588,16965.051,3.848,10276,12.643
toucher,0.611,16970.171,3.823,10269,12.643
toucher,0.613,16975.322,3.836,10295,12.644
toucher,0.582,16980.509,3.863,10288,12.642
toucher,0.576,16985.695,3.878,10296,12.642
toucher,0.591,16990.810,3.807,10267,12.642
toucher,0.580,16996.057,3.916,10248,12.640
toucher,0.581,17001.526,3.876,10253,12.639
toucher,0.576,17006.716,3.901,10243,12.638
toucher,0.603,17011.905,3.867,10276,12.637
toucher,0.597,17016.994,3.810,10249,12.636
toucher,0.582,17022.155,3.864,10246,12.634
toucher,0.583,17027.366,3.903,10260,12.632
toucher,0.577,17032.591,3.916,10285,12.632
toucher,0.578,17037.827,3.906,10252,12.630
toucher,0.588,17042.948,3.815,10268,12.629
toucher,0.603,17048.168,3.898,10350,12.628
toucher,0.596,17053.312,3.853,10318,12.626
toucher,0.583,17058.493,3.885,10268,12.626
toucher,0.608,17063.781,3.947,10258,12.625
toucher,0.609,17068.970,3.861,10385,12.623
toucher,0.589,17074.199,3.937,10287,12.620
toucher,0.581,17079.464,3.968,10249,12.618
toucher,0.595,17084.569,3.800,10249,12.617
toucher,0.576,17089.705,3.884,10254,12.616
toucher,0.580,17094.891,3.874,10309,12.615
toucher,0.591,17100.095,3.888,10273,12.614
toucher,0.584,17105.297,3.820,10281,12.615
toucher,0.583,17110.423,3.827,10303,12.615
toucher,0.585,17115.562,3.816,10305,12.615
toucher,0.585,17120.696,3.826,10281,12.615
toucher,0.617,17125.795,3.773,10271,12.615
toucher,0.587,17130.980,3.874,10244,12.616
toucher,0.593,17136.183,3.890,10259,12.615
toucher,0.620,17141.456,3.932,10294,12.613
toucher,0.608,17146.597,3.827,10255,12.612
toucher,0.591,17151.842,3.928,10242,12.611
toucher,0.581,17157.072,3.920,10252,12.610
toucher,0.594,17162.176,3.834,10241,12.608
toucher,0.607,17167.384,3.882,10303,12.608
toucher,0.577,17172.601,3.909,10289,12.606
toucher,0.591,17177.794,3.875,10305,12.605
toucher,0.592,17183.027,3.901,10351,12.604
toucher,0.577,17188.316,3.943,10248,12.603
toucher,0.592,17193.517,3.899,10303,12.604
toucher,0.578,17198.690,3.888,10289,12.603
toucher,0.577,17203.921,3.824,10275,12.602
toucher,0.590,17209.166,3.905,10254,12.601
toucher,0.592,17214.433,3.938,10261,12.598
toucher,0.596,17219.617,3.891,10261,12.597
toucher,0.576,17224.780,3.874,10250,12.595
toucher,0.593,17230.033,3.921,10259,12.592
toucher,0.582,17235.271,3.959,10261,12.590
toucher,0.601,17240.480,3.876,10247,12.589
toucher,0.595,17245.583,3.819,10248,12.589
toucher,0.608,17250.779,3.868,10335,12.588
toucher,0.619,17255.892,3.800,10269,12.588
toucher,0.581,17261.133,3.927,10248,12.587
toucher,0.583,17266.453,3.973,10256,12.585
toucher,0.601,17271.626,3.886,10349,12.582
toucher,0.579,17276.888,3.940,10243,12.582
toucher,0.591,17282.091,3.907,10279,12.579
toucher,0.604,17287.250,3.847,10255,12.578
toucher,0.588,17292.376,3.832,10348,12.577
toucher,0.581,17297.544,3.844,10358,12.578
toucher,0.595,17303.152,3.938,10290,12.576
toucher,0.581,17308.304,3.876,10339,12.574
toucher,0.583,17313.502,3.877,10302,12.574
toucher,0.579,17318.698,3.874,10280,12.573
toucher,0.577,17323.767,3.802,10301,12.574
toucher,0.595,17328.968,3.885,10305,12.573
toucher,0.590,17334.194,3.882,10288,12.573
toucher,0.628,17339.448,3.911,10250,12.572
toucher,0.642,17344.707,3.909,10292,12.570
toucher,0.602,17349.868,3.848,10282,12.568
toucher,0.619,17355.178,3.946,10285,12.567
toucher,0.617,17360.356,3.843,10289,12.566
toucher,0.587,17365.582,3.916,10269,12.565
toucher,0.594,17370.658,3.815,10245,12.564
toucher,0.577,17375.888,3.923,10325,12.564
toucher,0.588,17381.031,3.849,10263,12.563
toucher,0.578,17386.235,3.912,10318,12.561
toucher,0.590,17391.523,3.967,10281,12.559
toucher,0.594,17396.722,3.864,10307,12.558
toucher,0.580,17401.973,3.924,10280,12.557
toucher,0.576,17407.146,3.878,10258,12.555
toucher,0.580,17412.313,3.857,10373,12.554
toucher,0.603,17417.411,3.809,10267,12.554
toucher,0.577,17422.535,3.836,10261,12.554
toucher,0.580,17427.776,3.904,10279,12.553
toucher,0.586,17432.990,3.888,10294,12.553
toucher,0.580,17437.999,3.769,10308,12.554
toucher,0.607,17443.166,3.844,10267,12.554
toucher,0.578,17448.295,3.842,10279,12.554
toucher,0.587,17453.537,3.911,10433,12.554
toucher,0.598,17458.672,3.823,10354,12.554
toucher,0.608,17463.921,3.916,10281,12.553
toucher,0.606,17469.193,3.956,10280,12.551
toucher,0.589,17474.409,3.914,10279,12.548
toucher,0.574,17479.620,3.911,10253,12.547
toucher,0.635,17484.895,3.906,10262,12.543
toucher,0.612,17490.557,4.251,10279,12.541
toucher,0.600,17495.760,3.929,10291,12.538
toucher,0.576,17500.965,3.875,10249,12.536
toucher,0.594,17506.094,3.834,10259,12.537
toucher,0.583,17511.319,3.908,10252,12.535
toucher,0.598,17516.467,3.814,10252,12.535
toucher,0.620,17521.716,3.894,10248,12.535
toucher,0.636,17527.412,4.050,10252,12.534
toucher,0.586,17532.481,3.798,10264,12.534
toucher,0.594,17537.537,3.793,10281,12.535
toucher,0.611,17542.790,3.919,10301,12.533
toucher,0.588,17547.931,3.842,10298,12.533
toucher,0.582,17553.188,3.956,10299,12.532
toucher,0.580,17558.706,4.050,10284,12.530
toucher,0.581,17564.009,4.004,10292,12.527
toucher,0.592,17569.197,3.900,10276,12.524
toucher,0.599,17574.395,3.902,10286,12.523
toucher,0.587,17579.552,3.872,10353,12.522
toucher,0.613,17584.844,3.958,10257,12.521
toucher,0.580,17589.990,3.854,10245,12.520
toucher,0.582,17595.182,3.889,10267,12.519
toucher,0.580,17600.420,3.924,10370,12.517
toucher,0.582,17605.458,3.787,10280,12.517
toucher,0.671,17611.290,4.032,10315,12.517
toucher,0.593,17616.605,3.982,10331,12.516
toucher,0.601,17621.932,3.988,10280,12.513
toucher,0.636,17627.390,4.127,10266,12.511
toucher,0.591,17632.643,3.947,10272,12.508
toucher,0.607,17637.887,3.916,10247,12.506
toucher,0.631,17643.262,4.042,10288,12.504
toucher,0.601,17648.579,3.973,10311,12.502
toucher,0.596,17653.743,3.849,10305,12.501
toucher,0.596,17659.008,3.917,10295,12.500
toucher,0.594,17664.249,3.909,10253,12.500
toucher,0.640,17669.428,3.838,10278,12.499
toucher,0.582,17674.996,3.891,10278,12.498
toucher,0.620,17680.192,3.904,10246,12.497
toucher,0.598,17685.373,3.884,10265,12.496
toucher,0.633,17690.517,3.793,10276,12.496
toucher,0.611,17695.790,3.943,10323,12.495
toucher,0.579,17701.008,3.904,10289,12.495
toucher,0.598,17706.097,3.783,10274,12.494
toucher,0.581,17711.300,3.911,10269,12.493
toucher,0.587,17716.436,3.854,10290,12.492
toucher,0.590,17721.467,3.761,10277,12.493
toucher,0.613,17726.822,3.865,10265,12.493
toucher,0.589,17732.183,4.028,10250,12.491
toucher,0.594,17737.325,3.825,10274,12.490
toucher,0.580,17742.524,3.884,10284,12.490
toucher,0.594,17747.644,3.845,10298,12.490
toucher,0.593,17752.857,3.905,10277,12.491
toucher,0.578,17757.948,3.810,10254,12.491
toucher,0.590,17763.108,3.828,10300,12.490
toucher,0.589,17768.323,3.929,10314,12.488
toucher,0.609,17773.517,3.870,10283,12.487
toucher,0.592,17778.820,3.940,10291,12.486
toucher,0.638,17784.002,3.845,10287,12.485
toucher,0.607,17789.688,4.334,10246,12.483
toucher,0.591,17794.831,3.857,10319,12.482
toucher,0.599,17800.033,3.880,10258,12.482
toucher,0.596,17805.331,3.957,10294,12.480
toucher,0.597,17810.629,4.001,10301,12.479
toucher,0.576,17815.936,3.983,10317,12.476
toucher,0.582,17821.116,3.894,10279,12.474
toucher,0.576,17826.195,3.818,10269,12.473
toucher,0.607,17831.444,3.900,10299,12.472
toucher,0.589,17836.677,3.901,10288,12.470
toucher,0.579,17841.920,3.920,10276,12.469
toucher,0.593,17847.174,3.956,10299,12.467
toucher,0.607,17852.393,3.910,10272,12.464
toucher,0.608,17857.542,3.821,10250,12.463
toucher,0.608,17862.814,3.963,10298,12.461
toucher,0.591,17868.218,3.930,10295,12.459
toucher,0.612,17873.461,3.909,10273,12.457
toucher,0.580,17878.685,3.918,10273,12.456
toucher,0.604,17883.888,3.893,10273,12.454
toucher,0.591,17889.020,3.814,10243,12.452
toucher,0.588,17894.112,3.809,10258,12.453
toucher,0.589,17899.400,3.975,10268,12.451
toucher,0.580,17904.634,3.939,10344,12.450
toucher,0.581,17909.840,3.909,10242,12.448
toucher,0.607,17915.544,3.982,10301,12.445
toucher,0.594,17920.675,3.800,10356,12.444
toucher,0.583,17925.825,3.863,10282,12.443
toucher,0.594,17931.047,3.898,10247,12.442
toucher,0.579,17936.266,3.902,10273,12.441
toucher,0.575,17941.475,3.943,10246,12.440
toucher,0.638,17946.777,3.922,10301,12.438
toucher,0.597,17952.032,3.938,10323,12.435
toucher,0.587,17957.255,3.914,10267,12.432
toucher,0.606,17962.557,3.977,10245,12.430
toucher,0.624,17967.844,3.935,10286,12.427
toucher,0.589,17973.146,3.968,10277,12.425
toucher,0.618,17978.354,3.881,10275,12.422
toucher,0.594,17983.570,3.914,10242,12.420
toucher,0.581,17988.714,3.847,10312,12.418
toucher,0.592,17993.982,3.942,10250,12.417
toucher,0.586,17999.155,3.869,10298,12.416
toucher,0.600,18004.421,3.930,10258,12.415
toucher,0.605,18009.572,3.818,10301,12.415
toucher,0.618,18014.704,3.835,10260,12.414
toucher,0.593,18019.923,3.891,10274,12.413
toucher,0.574,18025.134,3.909,10249,12.412
toucher,0.601,18030.304,3.862,10285,12.411
toucher,0.577,18035.615,3.967,10304,12.410
toucher,0.593,18040.811,3.873,10262,12.408
toucher,0.589,18045.944,3.838,10260,12.407
toucher,0.608,18051.100,3.860,10253,12.406
toucher,0.595,18056.275,3.870,10242,12.406
toucher,0.575,18061.411,3.855,10253,12.404
toucher,0.579,18066.667,3.936,10304,12.403
toucher,0.576,18071.844,3.874,10262,12.402
toucher,0.587,18077.047,3.875,10338,12.401
toucher,0.588,18082.225,3.882,10285,12.399
toucher,0.578,18087.578,4.076,10255,12.398
toucher,0.610,18093.188,4.227,10257,12.395
toucher,0.617,18098.620,4.097,10304,12.393
toucher,0.580,18104.105,4.155,10286,12.390
toucher,0.606,18109.407,3.966,10289,12.387
toucher,0.596,18114.690,3.945,10301,12.385
toucher,0.579,18119.911,3.923,10268,12.382
toucher,0.588,18125.116,3.909,10288,12.381
toucher,0.613,18130.322,3.884,10304,12.380
toucher,0.597,18135.629,3.959,10245,12.378
toucher,0.614,18140.778,3.836,10251,12.377
toucher,0.585,18146.060,3.960,10324,12.374
toucher,0.583,18151.290,3.916,10289,12.373
toucher,0.591,18156.409,3.818,10290,12.373
toucher,0.582,18161.566,3.867,10244,12.371
toucher,0.579,18166.752,3.858,10257,12.370
toucher,0.598,18171.962,3.896,10330,12.369
toucher,0.591,18177.241,3.952,10245,12.367
toucher,0.587,18182.432,3.884,10253,12.366
toucher,0.582,18187.607,3.903,10256,12.365
toucher,0.589,18192.841,3.922,10264,12.362
toucher,0.580,18198.048,3.907,10280,12.360
toucher,0.581,18203.262,3.925,10245,12.357
toucher,0.631,18208.593,3.960,10244,12.354
toucher,0.577,18213.836,3.954,10277,12.352
toucher,0.579,18219.363,3.924,10266,12.351
toucher,0.651,18224.690,3.946,10291,12.348
toucher,0.592,18229.876,3.879,10298,12.346
toucher,0.580,18235.030,3.892,10276,12.346
toucher,0.584,18240.355,4.022,10296,12.344
toucher,0.596,18245.561,3.878,10282,12.342
toucher,0.603,18250.804,3.913,10305,12.340
toucher,0.619,18256.152,3.969,10291,12.338
toucher,0.580,18261.409,3.918,10241,12.336
toucher,0.578,18266.528,3.827,10271,12.336
toucher,0.618,18271.693,3.846,10265,12.335
toucher,0.584,18276.969,3.841,10276,12.334
toucher,0.590,18282.095,3.821,10274,12.334
toucher,0.579,18287.276,3.882,10248,12.334
toucher,0.580,18292.594,3.968,10286,12.331
toucher,0.597,18297.879,3.935,10272,12.330
toucher,0.613,18303.201,3.971,10296,12.327
toucher,0.611,18308.293,3.798,10253,12.326
toucher,0.603,18313.545,3.904,10327,12.326
toucher,0.577,18318.731,3.889,10241,12.324
toucher,0.603,18323.974,3.899,10284,12.324
toucher,0.581,18329.287,3.967,10249,12.322
toucher,0.590,18334.511,3.907,10268,12.320
toucher,0.637,18339.776,3.928,10245,12.318
toucher,0.585,18344.952,3.891,10260,12.315
toucher,0.636,18350.229,3.915,10251,12.314
toucher,0.603,18355.647,4.073,10358,12.312
toucher,0.576,18360.784,3.836,10274,12.310
toucher,0.605,18366.173,4.001,10271,12.308
toucher,0.590,18371.401,3.905,10262,12.307
toucher,0.614,18376.630,3.921,10281,12.304
toucher,0.579,18381.892,3.939,10261,12.302
toucher,0.579,18387.257,4.075,10289,12.301
toucher,0.585,18392.471,3.916,10253,12.299
toucher,0.596,18397.779,3.962,10285,12.297
toucher,0.576,18402.898,3.832,10269,12.296
toucher,0.604,18408.112,3.830,10294,12.296
toucher,0.593,18413.276,3.855,10266,12.296
toucher,0.595,18418.510,3.925,10263,12.295
toucher,0.617,18423.707,3.884,10295,12.292
toucher,0.584,18429.031,4.019,10367,12.290
toucher,0.594,18434.212,3.872,10273,12.290
toucher,0.595,18439.498,3.986,10243,12.286
toucher,0.586,18444.764,3.942,10269,12.284
toucher,0.584,18450.016,3.971,10261,12.283
toucher,0.585,18455.205,3.898,10257,12.280
toucher,0.592,18460.434,3.949,10314,12.279
toucher,0.616,18465.710,3.924,10368,12.277
toucher,0.585,18470.893,3.900,10277,12.277
toucher,0.578,18476.116,3.928,10359,12.276
toucher,0.589,18481.257,3.825,10287,12.276
toucher,0.574,18486.467,3.893,10262,12.275
toucher,0.612,18491.628,3.828,10298,12.274
toucher,0.582,18496.858,3.932,10280,12.274
toucher,0.578,18502.029,3.871,10282,12.273
toucher,0.586,18507.255,3.905,10261,12.271
toucher,0.598,18512.580,3.985,10288,12.269
toucher,0.612,18517.903,3.975,10269,12.265
toucher,0.577,18523.421,3.894,10243,12.264
toucher,0.594,18528.665,3.924,10248,12.262
toucher,0.616,18533.814,3.843,10245,12.260
toucher,0.584,18539.087,3.958,10248,12.259
toucher,0.590,18544.249,3.848,10345,12.258
toucher,0.617,18549.493,3.902,10271,12.257
toucher,0.603,18554.688,3.880,10245,12.255
toucher,0.578,18559.857,3.857,10281,12.255
toucher,0.614,18565.127,3.944,10248,12.254
toucher,0.614,18570.318,3.879,10282,12.252
toucher,0.591,18575.462,3.845,10243,12.252
toucher,0.586,18580.738,3.942,10265,12.250
toucher,0.591,18585.916,3.854,10263,12.250
toucher,0.610,18591.199,3.947,10292,12.248
toucher,0.597,18596.460,3.933,10260,12.245
toucher,0.619,18601.760,3.945,10252,12.243
toucher,0.594,18606.965,3.907,10295,12.241
toucher,0.583,18612.150,3.880,10289,12.240
toucher,0.619,18617.413,3.910,10261,12.239
toucher,0.611,18622.528,3.786,10262,12.238
toucher,0.589,18627.760,3.927,10304,12.238
toucher,0.591,18633.026,3.942,10305,12.238
toucher,0.586,18638.317,3.968,10256,12.236
toucher,0.579,18643.550,3.976,10252,12.234
toucher,0.608,18648.802,3.900,10260,12.231
toucher,0.609,18654.091,3.953,10255,12.228
toucher,0.607,18659.245,3.839,10242,12.227
toucher,0.596,18664.535,3.949,10289,12.226
toucher,0.581,18669.807,3.954,10299,12.224
toucher,0.628,18675.022,3.884,10261,12.223
toucher,0.575,18680.105,3.836,10260,12.222
toucher,0.631,18685.267,3.824,10292,12.222
toucher,0.581,18690.518,3.954,10281,12.223
toucher,0.604,18695.686,3.856,10281,12.222
toucher,0.582,18700.886,3.887,10251,12.221
toucher,0.579,18706.123,3.932,10292,12.220
toucher,0.580,18711.294,3.878,10291,12.220
toucher,0.578,18716.409,3.824,10246,12.220
toucher,0.581,18721.661,3.945,10280,12.220
toucher,0.586,18726.526,3.712,10295,12.220
toucher,0.606,18731.586,3.762,10281,12.221
toucher,0.579,18736.876,3.969,10300,12.220
toucher,0.594,18742.058,3.872,10246,12.219
toucher,0.578,18747.197,3.858,10257,12.218
toucher,0.599,18752.373,3.888,10258,12.217
toucher,0.581,18757.623,3.919,10251,12.215
toucher,0.585,18762.793,3.882,10255,12.215
toucher,0.634,18767.974,3.852,10264,12.214
toucher,0.580,18773.166,3.881,10301,12.214
toucher,0.612,18778.374,3.873,10285,12.213
toucher,0.587,18783.597,3.907,10294,12.212
toucher,0.614,18788.708,3.803,10282,12.212
toucher,0.599,18793.970,3.939,10282,12.211
toucher,0.617,18799.182,3.890,10262,12.210
toucher,0.590,18804.344,3.836,10250,12.210
toucher,0.574,18809.560,3.928,10241,12.209
toucher,0.573,18814.663,3.829,10266,12.208
toucher,0.583,18819.813,3.862,10279,12.207
toucher,0.587,18825.014,3.913,10302,12.206
toucher,0.583,18830.634,3.896,10243,12.206
toucher,0.575,18835.775,3.867,10292,12.206
toucher,0.580,18840.956,3.895,10295,12.204
toucher,0.632,18846.127,3.795,10282,12.204
toucher,0.581,18851.399,3.947,10342,12.203
toucher,0.573,18856.565,3.850,10270,12.203
toucher,0.590,18861.882,3.958,10294,12.201
toucher,0.602,18867.034,3.851,10284,12.201
toucher,0.585,18872.266,3.910,10280,12.200
toucher,0.584,18877.389,3.831,10241,12.199
toucher,0.586,18882.546,3.838,10272,12.198
toucher,0.590,18887.826,3.965,10253,12.196
toucher,0.576,18892.961,3.849,10256,12.196
toucher,0.604,18898.218,3.903,10297,12.196
toucher,0.597,18903.451,3.926,10276,12.194
toucher,0.605,18908.655,3.872,10365,12.193
toucher,0.608,18913.784,3.835,10241,12.192
toucher,0.590,18919.008,3.930,10255,12.190
toucher,0.587,18924.289,3.955,10290,12.188
toucher,0.595,18929.627,4.009,10269,12.186
toucher,0.588,18934.824,3.889,10270,12.184
toucher,0.586,18940.096,3.958,10254,12.183
toucher,0.583,18945.290,3.893,10271,12.180
toucher,0.628,18950.667,3.988,10269,12.178
toucher,0.602,18955.932,3.917,10301,12.175
toucher,0.601,18961.100,3.857,10276,12.174
toucher,0.602,18966.368,3.910,10295,12.173
toucher,0.591,18971.531,3.841,10244,12.173
toucher,0.600,18976.670,3.838,10287,12.172
toucher,0.625,18982.015,4.004,10261,12.170
toucher,0.584,18987.451,4.118,10274,12.168
toucher,0.580,18992.691,3.923,10300,12.167
toucher,0.592,18997.873,3.884,10288,12.166
toucher,0.593,19003.147,3.968,10283,12.164
toucher,0.582,19008.318,3.877,10250,12.162
toucher,0.587,19013.433,3.837,10296,12.162
toucher,0.591,19018.629,3.876,10279,12.162
toucher,0.582,19023.782,3.827,10296,12.161
toucher,0.663,19029.017,3.856,10252,12.160
toucher,0.606,19034.150,3.830,10273,12.161
toucher,0.612,19039.495,3.993,10289,12.161
toucher,0.582,19044.739,3.932,10294,12.158
toucher,0.602,19049.871,3.832,10293,12.157
toucher,0.596,19054.999,3.817,10350,12.157
toucher,0.605,19060.222,3.874,10323,12.158
toucher,0.579,19065.341,3.828,10262,12.158
toucher,0.603,19070.529,3.874,10290,12.158
